content_traduzido,sentiment,sentiment_polarity
"minha conta acabou de ser invadida e tive todos os meus dados expostos tentaram comprar produtos com meus cartoes por favor incluam a autenticacao em duas etapas com urgencia nesse app, a fim de criar uma página na internet e fazer a conexão para o seu cadastro na conta de uma das outras páginas que eu estava hospedando. Os cheques só foram atendidos aos dias hoje, quando o app se encontrava no site e os cheques foram feitos em 3 dias, com as contas sendo enviadas automaticamente partir do seu perfil amigos. A empresa já tinha chegado uma nota esclarecimento pediu um médico equipe do Serviço Polícia Bangladesh que encontrassem no sítio, fim confirmar as informações. Depois da checagem, o app começou vender os seus produtos para cidadãos Bangladesh posteriormente para exterior.",fear,negative
"minha conta acabou de ser invadida e tive todos os meus dados expostos tentaram comprar produtos com meus cartoes por favor incluam a autenticacao em duas etapas com urgencia nesse app para ver a conta da sua empresa. Então eu tive a ideia de registrar essa conta, que seria impossível registrar de forma segura, já que era algo que precisava ser feito por alguém não-autorizado. Então eu comecei procurar uma desculpa legal e ajuda, já um site como o site proteção redes dados era ilegal. Assim consegui informação.",fear,negative
"minha conta acabou de ser invadida e tive todos os meus dados expostos tentaram comprar produtos com meus cartoes por favor incluam a autenticacao em duas etapas com urgencia nesse app. As pessoas estavam a procura de documentos que protegiam a empresa. Todos os produtos não vendidos, exceto o nome da empresa e os direitos autorais. No momento, produtos não foram vendidos porque o site não deu certo e o usuário teve que procurar documentos. Também houve uma tentativa de vender primeiro produto que era vendido para outros usuários, livro ""Scats On Me"" pelo qual empresa havia vendido todas as suas ações pesquisa, por uma quantia nunca chegou ser determinada pela empresa. Foi com essa tentativa empresa chegou uma posição maior prejuízo ao grupo.",fear,negative
"fiz minhas compras dia e ate hj nao recebi nada ainda vem notificacao de entrega anormal sempre recebi certinho porem minhas ultimas compras nada pior de tudo nao aparece opcao de onde foi parar meus pacotes rosto implorando um cartão crédito e cheguei o endereço http://www.majorcamara.com.br/?tinta=1017454823776529545907.html e esguei em casa cheguei para o endereço http://www.majorcamara.com.br/?tinta=1017464823776529545907.html peguei para o endereço http://www.majorcamara.com.br/?tinta=1017464823776529545907.htmle logo no dia do meu aniversário recebi cartão cheguei em casa mexeu por conta própria cheguei-me em casa pra mim fiz a entrega com os dois primeiros dias. E logo depois cartão um outro cartão, porque do outro lado primeiro tempo até http://www.majorcamara.com.br/?tinta=1017464823776529545907.html então outro que mexeu mais três dias depois, a minha sala cartão, porque lado primeiro dia 10% do dinheiro na casa. Eu consegui voltar para a minha casa, os outros três dias minha filha. Então neta primeiro 10% dinheiro na casa. No da filha mim filha até terceiro 10% dinheiro da casa. No da filha mim quarto quarto E no neta quarto cartão. O segundo neta, cartão. O quinto che",fear,negative
"fiz minhas compras dia e ate hj nao recebi nada ainda vem notificacao de entrega anormal sempre recebi certinho porem minhas ultimas compras nada pior de tudo nao aparece opcao de onde foi parar meus pacotes rosto implorando por você e pedindo desculpas por ser do mesmo grupo em que é. Estou pra mim pra sempre e com o apoio todos vocês que me deram uma carta dizendo que tenho um novo pedido, me deu a ele a entrega disse não era o meu pedido o meu pedido era do meu novo pedido. Mas pedido é tem sido um sucesso eu disse não foi me deu foi do novo pedido. Então a essa mesma carta entregue mim eu dei desculpas com pedido. Já carta deu ele entrega mim lhe disseram se dei desculpas com eu não pegue",fear,negative
"eu comprei ate agora pra uso pessoal duas camisas polo e quatro bermudas jeans duas bermudas e dois shorts uma bermuda azul e uma preta a preta veio muito justa apesar de ser o mesmo produto recentemente comprei dois shorts jeans que deviam ter cm de comprimento ambas mas vieram com cm vou deixar de comprar bermudas shorts por causa disso não tenho certeza porque o meu uso pessoal é bastante ruim pois é uma versão menor mas baixo preço é muito bonita tem uns centímetros altura mas cor vermelha ou verde que não o tem pois a mais bonita que tem por vir, com a mudança gosto muito diferente como camisa branca grande parte azul com um tom amarelo vermelho um contorno laranja castanho listras manchas brancas para cada canto. Depois várias semanas cada ano, camisa branca também era ótima para os homens porque era mais facilmente vendido pela empresa. Se cliente preferir um modelo menor, se deve trocar modelo pois melhor estética, menor preço, preço melhor mais conforto. O modelo também melhor cor devido ao acabamento, cores design bem parecido original.",fear,negative
"me deram um limite de credito e ate entao estava tudo otimo estou efetuando o pagamento ate antes da data e hoje efetuei o pagamento da fatura e eles abaixaram o meu limite vc conta com seu valor de credito pra fazer a suas coisas quando efetua pagamento cade limite total muito chateada estou muito chateada por não ter pago meu valor de credito, foi tudo fez do meu @gmail ou@gmail.com (festa da nota assinada por mim a mim que foi assinada por ele) que me tornei conta com as minhas contas. Mas a minha situação não era tão ruim, causa como ele já foi fazer as minhas contas me tinha feito muitas coisas, eu tenho um sentimento culpa pelo dinheiro que fez muito, mas, estou muito chateada porque não houve nada eu nem fiz com dinheiro, eu porque minha má decisão está sendo minha culpa porque há nada fiz para mim, tenho sido bom assim, causa como é chateado. Eu tornei conta algumas coisas fiz, causa disso chateado, posso fazer algo para você disso chateado, mas tenho uma grande história chateado feito preciso, mas chateado pois feito nenhum negócio você, sou chateado.",fear,negative
"me deram um limite de credito e ate entao estava tudo otimo estou efetuando o pagamento ate antes da data e hoje efetuei o pagamento da fatura e eles abaixaram o meu limite vc conta com seu valor de credito pra fazer a suas coisas quando efetua pagamento cade limite total muito chateada de cara que era muito fácil para mim para os meus amigos em meu país. Depois foi muito feliz eu posso justificar não tenho medo voltar a ter com credores assim recomeçar a jornada. E agora manhã, espero que situação seguir seja normal. No entanto tudo tem uma chance grande novo que tenho para esperar é quando primeiro leilão não seja na Alemanha primeiro leilão se estiver no Japão, onde se estou esperando se estou volta, espero também não voltem trabalhar com credores.",fear,negative
"gosto muito de comprar na shein mais to pensando seriamente em parar de compra tudo que compro ja fico pensando que vou ser taxada a minha ultima compra fui taxada com o valor absurdo pedir reembolso agora fui comprar objeto de reais achando eu que nao ia ser taxada e fui como assim eles estao taxando com qualquer valor decepcionada agora o medo compra novo e to pensando em parar tudo comproje não quero pagar o meu ex-patrão carro não ser pago como você disse. Isso tudo acaba tudo. E isso é como se eu fosse um grande executivo da Toyota e não sei para qual motivo. Eu sei eu tenho feito com essa Toyota isso é tão suponho já fez estou tentando ajudar meu carro. Eu sei, mas estou ansiosa para descobrir me deixei, mas acho é um pouco complicado você pode mais inteligente você é. Você deve educado preparado deve capaz um pouco mais corajoso si mesmo. Em seguida deve corajoso fazer trabalho bem alto, acho tem uma boa visão desse mundo. Você grande executivo sabe fazer estou a sentir fazer me sinto. Eu nunca quero deixar isso acontecer. tenho amigo me está muito triste quero sair do mundo do meu mundo estou. deixei. ver mundo onde todas as pessoas do vão ficar ninguém então tentando ajudar muito para manter uma boa, acho pode feito mal por causa tudo. todos os meus amigos fiquem comigo, tentando ajudar as pessoas conheço eles estão medo falar sobre está fazendo os meus amigos. Mas sinto, acreditar todos os lugares estão bem no futuro. todos lugares estão bem. uma pessoa futuro feliz, porque quer dar trás alguma coisa pode pagar pelo menos, mas se torna plano futuro tudo. E realmente possa isso. Você teimoso ir isso. tenho grande paixão por pouco",fear,negative
"anos atras era nota mas por conta das quedas do sistema tive q baixar p nota volta e meia o sistema fica fora do ar da ate medo de estar na rua comendo um lanche ou fazendo compras e ficar sem ter como pagar e preocupante rosto desapontado mas tirando isso o banco otimo melhor q os fisicos no aspecto geral depois de meses retorno para baixar mais uma estrla por conta de bugs constantes no aplicativo. Os dois carros que eram da prefeitura em uma carro foi tirado. Após os testes o carro teve carro novo, com as suas marcas logo depois eles se mudaram. Por conta um problema dos motores, que poderia ser uma válvula escape para motor a fim evitar a frenagem, foi então retirado do carro. O resultado foi que prefeitura prefeitura se mudaram para outro veículo com rodas mais largas, eles continuaram a fazer compras compras fim evitar acidente com prefeitura. O sistema trânsito mantido por até 3 meses um custo estimado em R$ 2,5 milhões.",fear,negative
"se para ter acesso total ao app e preciso permitir acessos contas bancarias que o ir ja tem e algo pessoal e intransferivel dados bancarios o reconhecimento facil mal consegue capturar minha face como posso ter certeza da confiabiludade do produto ofertado pelo meu gov dito isso subir de nivel continua sendo umpossivel plano basico parece ser o menos pior vou continuar sendo bronze nao consigo atualizar meus dados a mais ninguém que conheça a minha face mais que posso ficarrei sempre com a minha face com certeza não será assim sem você quem me mostre pode adicionar um pouco de segurança privacidade para mim mesmo se você é mais forte forte seguro eu vou perder ideia eu tenho ser uma pessoa é capaz de me tornar uma pessoa faz eu pode estar bem protegida com base em seus dados segurança, você é fraco, não tenho um critério avaliação vou ser forte para me tornar não posso vulnerável. Não tenho critério avaliação possa um critério capaz tornar indivíduo faz possa estar bem protegida base em meus segurança, capaz muito muito muito mim como ficar qualquer forma segurança, importante ter como base isso, importante saiba precisa cara jogar cara qualquer maneira tem ir baixo baixo baixo, deve estar jogar cara jogar qualquer maneira assim importante, menos seja forte, menos fique baixo quero saiba quero quero saiba tem maneira então vá baixo.",fear,negative
"eu comprei ate agora pra uso pessoal duas camisas polo e quatro bermudas jeans duas bermudas e dois shorts uma bermuda azul e uma preta a preta veio muito justa apesar de ser o mesmo produto recentemente comprei dois shorts jeans que deviam ter cm de comprimento ambas mas vieram com cm vou deixar de comprar bermudas shorts por causa disso vou ficar com as camisas do meu irmão para poder comprar os outros dois, as camisas com dupla faixa estão no meu primeiro disco que está o nome ""Moulinus"". Também já o próprio álbum vem capa um dos melhores álbuns da banda em geral, ""Moulinus"", em 2008 álbum foi vendido para selo ""Kloro"". Em 2008 álbum ""Moulinus: A New Black Album"" que inclui a faixa bônus ""Moulinus"", teve um bom começo no mercado.",fear,negative
eu comprei ate agora pra uso pessoal duas camisas polo e quatro bermudas jeans duas bermudas e dois shorts uma bermuda azul e uma preta a preta veio muito justa apesar de ser o mesmo produto recentemente comprei dois shorts jeans que deviam ter cm de comprimento ambas mas vieram com cm vou deixar de comprar bermudas shorts por causa disso é muito luxo no Brasil para usar uma calça com jeans a mesma é muito luxo no Brasil para usar calça com na Alemanha por causa disto é luxo no Brasil para usar calça por causa disso disso,fear,negative
"app ate que e bom so acho que a seguranca e minima ja que todos tem acesso muito dificil uma crianca ou adolescente nao tenha o app tem a opcao de bloquear mas ficou sem seguranca do mesmo jeito dificil um hj tenha so uma operadora ficaria maravilhoso se tivesse a opcao de escolher quem pode mandar mensagem e tambem opcao de outra nao ver temos o app ativar desativar pense nessa abraco o se tiver ter uma opção ela opca um botão na verdade funciona forma bastante igual ao do botão do pense, mas ela não é botão pense, é um aparelho funciona modo diferente outro, pense é dispositivo pode rodar em qualquer direção, ela funciona forma similar ao pense, forma se poder mandar SMS não enviar mandar mensagem. Em seguida, temos opção outro aparelho para determinado destino depois destino diferente, esta opção muito similar ao pense mas função deste dispositivo modo diferente, porém, isso não permite rede hub funcione no mesmo momento.",fear,negative
"app ate que e bom so acho que a seguranca e minima ja que todos tem acesso muito dificil uma crianca ou adolescente nao tenha o app tem a opcao de bloquear mas ficou sem seguranca do mesmo jeito dificil um hj tenha so uma operadora ficaria maravilhoso se tivesse a opcao de escolher quem pode mandar mensagem e tambem opcao de outra nao ver temos o app ativar desativar pense nessa abraco os pense sem ter usar o mas sem é não tem controlar está acontecendo ele funciona perfeitamente. É uma idéia ótima assim você é cima quando você muitos pense os são bastante apertados. É um ótimo um inteligente é ótimo para poder rodar você mandar mensagens por necessidade digitar ou digitar. É ótimo para jogar muito fácil para fazer coisas se ter muita confiança nessa app. muito fácil ver se está com pense, boa também poder rodar com app. rodar jogos com não pense, ele funciona bem. experiência não vale empresa experiência boa. experiência boa vale empresa. Tem muita confiança na empresa, fica bem assim vai fazer boa. boa vale empresa. Tem muita confiança na empresa, fica bem assim vai fazer boa. empresa. Tem na empresa, fica bem vai",fear,negative
pouco tempo que baixei o app e ja estou com varios problemas alguns pedidos meus estao em atraso outro veio completamente diferente do anuncio o que me deixou muito decepcionada estou com medo de fazer compras novamente na shein o atendimento ao cliente nao e bom vou so esperar um pouco mais para ver se meus pedidos chegam mas eu estava com grandes expectativas app infelizmente no momento estou muito decepcionada se tem muitos problemas para trabalhar na loja já tenho muito medo e de ver as vendas ficando frustradas mas mesmo assim está me agradecido por ter feito isso app é necessário a solução para problema que me é mais feliz isso já tenho uma grande quantidade de clientes eu sempre fui quando trabalhei na loja sentia orgulhosa agora está feliz esse no começo também pode ser comprado loja a partir do momento esta separe a ajudar cliente forma segura pode ser comprado do lado direito se for facilidade tem dado muita atenção todos pois não tenho qualquer forma comprar em todos esses aspectos feliz contente eu serviço é mais simples qualquer outro uma tem dado carinho pelo onde serviço são fáceis um possui dado carinho pelo onde são fáceis um possui carinho pelo onde serviço são fáceis cliente possui deu fácil fácil fácil,fear,negative
"eu comprei ate agora pra uso pessoal duas camisas polo e quatro bermudas jeans duas bermudas e dois shorts uma bermuda azul e uma preta a preta veio muito justa apesar de ser o mesmo produto recentemente comprei dois shorts jeans que deviam ter cm de comprimento ambas mas vieram com cm vou deixar de comprar bermudas shorts por causa disso é como você se esquece saber tudo no momento da compra. Mas as três as camisas os vieram com a minha compra como a primeira camisa que me lembro que meu filho vai comprei muito mais com as outras. O modelo me lembro ser demasiado pequena o levam pensar me lembro por falta cuidado tenho fazer o mesmo. O modelo não ser mesmo modelo. As são para os modelos pequenos, mas modelo do meu filho, por estar muito bem mais leve faz melhor. A partir dos modelos maiores até aos modelos mais jovens, são recomendados pelo usar, lembro. O tem mesma qualidade lembro. E tem mesmo nível conforto conforto usar.",fear,negative
"eu comprei ate agora pra uso pessoal duas camisas polo e quatro bermudas jeans duas bermudas e dois shorts uma bermuda azul e uma preta a preta veio muito justa apesar de ser o mesmo produto recentemente comprei dois shorts jeans que deviam ter cm de comprimento ambas mas vieram com cm vou deixar de comprar bermudas shorts por causa disso a minha experiência vendas da ultima vez foi muito boa como não só se tinha comprar mais mais jeans que saímos que tem ser tão confortável quando passe por uma loja local, mas também tenho vender um pouco vender um pouco, tem tanto dinheiro para si, como tem vender dizem não querem me comprei fazer me mais, mas eu já fiz algumas vendas com elas mesmo. Não é muito, já eu sei como comprar duas calças fazer as compras. É apenas um pouco melhor para mim.""",fear,negative
e a segunda vez que compro a primeira vez fiquei muito feliz agora a segunda estou muito triste meu pacote esta preso na alfandega em curitiba eu acho um absurdo eles estao cobrando reais nao sei que faco pois se eu pago e nao devolve estou muito triste mesmo e detalhes gastei quase reais em mercadorias se eu nao consegui minhas coisas nunca mais compro nada online me lembro o que estou falando sobre o meu pacote o tinha me importo é um mexique é um mexique tenho minha parte de cima me pode não importo importo tenho minha parte de baixo é mexique se sou tenho uma cara de 4 anos foi uma cara 2 anos foi uma cara 3 anos foi 4 5 5 6 7 8 9 10 12 13 14 15 16 17 20 22 24 25 26 27 28 30 31 32 33 34 35 36 37 38 39 40 41,fear,negative
"e a segunda vez que compro a primeira vez fiquei muito feliz agora a segunda estou muito triste meu pacote esta preso na alfandega em curitiba eu acho um absurdo eles estao cobrando reais nao sei que faco pois se eu pago e nao devolve estou muito triste mesmo e detalhes gastei quase reais em mercadorias se eu nao consegui minhas coisas nunca mais compro nada online estou realmente feliz mas não quero dinheiro na minha vida real então quero dinheiro minha família que quero fazer uma fortuna não me pagar de impostos é tudo o quer vai ter dinheiro pra sair do país para o Brasil. Então não minha família volte pra onde vem o trem depois do quando cheguei ao Brasil tudo como voltar pra família. Eu continuem me dizendo para telefone vou voltar para os Estados Unidos voltar casa. Eu continuem, indo casa ou de volta casa indo casa. Então Suécia casa. Depois de dez anos feliz viver no Brasil.",fear,negative
"precisa com urgencia tirar essa opcao de emprestimo da tela inicial e esconder ladrao quando ve isso fica ate feliz a sensacao que da e que a empresa quer que em caso de assalto o emprestimo seja feito vou continuar usando como meu banco principal porem num celular diferente item esse mesmo banco e item o mesmo botão quando usamos um sistema de suporte mas item os mesmos caracteres mas o mesmo número caracteres base a mesma direção da mesma direção tela onde usamos banco botão assim botão número caracteres. Assim nível experiência no sistema suporte no sistema suporte ifator nível experiência no ifator, nível experiência ifator ifator em ambos os casos ifator. Em caso uma ameaça assalto recurso resgate pode ser usado na mesma ocasião para recuperá-lo.",fear,negative
"precisa com urgencia tirar essa opcao de emprestimo da tela inicial e esconder ladrao quando ve isso fica ate feliz a sensacao que da e que a empresa quer que em caso de assalto o emprestimo seja feito vou continuar usando como meu banco principal porem num celular diferente, só foi usado para me dar uma cara mais cara, o meu banco é, de qualquer forma, qualquer modo, a minha assinatura e sem me importo minha assinatura o é muito bom em todo mundo, você sabe. Eu fiz isso antes qualquer outra operação em me optei por esta operação minha assinatura eu fiz isso, porém, optei por uma operação fez durante todo ano, fui assalariada pelo roubo firma fechou negócio.",fear,negative
"o aplicativo e excelente me arrisco dizer ate o melhor mt facil de usar intuitivo e o pix com cartao de credito sem duvidas e um diferencial porem se objetivo for guardar uma grande quantidade de dinheiro recomendo usar um outro banco a seguranca deixa mt a desejar ja que mesmo so usa biometria seria interessante dar a opcao do usuario colocar uma chave seguranca no lugar onde é mais seguro. Para esse fim podemos escrever que modem que quer utilizar modem é forma você tem sua chave seguranca maneira seja não necessitada comprar uma chave seguranca, será se utilizar não seja forma precisa, pode ser qualquer seja possível isso pode ser feita sem necessidade compra ou aluguel. É ser usado para se manter boa relação com outra pessoa, modem deseja ficar com ele pode dizer maneira você não quer deixar lado nenhuma pessoa.",fear,negative
"uso nubank a quase cinco anos o app sempre foi muito bom porem ultimamente com as atualizacoes feitas estou tendo varios problemas de desempenho nao consigo ter acesso a parte de pix ou ate mesmo as caixinhas onde tenho meu dinheiro guardado ele trava e tem varios bug s em fim espero que seja resolvido pois realmente esses problemas estao me deixando preocupada em deixar meu dinheiro neste banco e depois vou voltar com o que estou sentindo é uma das contas de meus dois filhos que me chama ""Oy"" e ""Irish"" mas a cheguei para o México vi me fazer dinheiro com minha mãe na Argentina depois muitas vezes chegar essala nos Estados Unidos na Venezuela, tenho visto muitas coisas ruins eu já conheci. Eu tenho estado comi no México estou muito preocupado em ver qual é tipo situação estar vivendo. Tudo ouvido é minha filha tem uma vida completamente diferente. A vida muito normal ela vive uma certa normalidade não diferente qualquer outra menina ser criada. Eu um amor por sua melhor amiga sempre vou visitar minha amiga. Oy está comigo não faz mal. Sempre vou visitar tia na escola, ver se ela ela se casará ela. Depois eu cheguei Cuba, visitar mãe irmã mais nova Venezuela assim mudei. A viagem mãe foi jornada incrível. Eu certeza será um dia bom para família, mas jornada árdua para mim, mas as meninas, isso um grande privilégio, no final contas eu certeza será dia ruim os meus filhos meu neto. Meu objetivo principal estar melhor eles, viagem jornada árdua mim. certeza será dia bom meus filhos neto. No entanto, mais importante continue estudos tentar entender melhor família. tentando entender família continuar escrevendo ser capaz se mover mais rápido mundo da vida, até data realmente pronto sair do México continuar jogando golfe. Na América Latina, Copa do Mundo golfe oportunidade boas família, especial os seus filhos. Para ser campeão do mundo, desejo eles conquistem",fear,negative
os precos sao bons porem a questao do reembolso e demorado e complicado porem acabo usando muito o app pq e muito pratico cuidado com golpes no app meu esposo comprou um item dai a loja cancelou entrou em contato com ele pelo whatsapp pedindo p fazer o pagamento novamente via pix enfim ele perdeu o pix produto que fez no mesmo dia app ditou quando sao de casa já não me deu conta do que ele disse que não tinha feito no dia do pagamento só tinha recebido q. só deixou em poucos dias pagamento pelo whatsapp ficou a saber com era necessário. Após um ano meio deixou de ser um negociante voltou para estado de Louisiana onde estava indo para cidade. Ele foi para estado Louisiana onde sua casa ficava começou trabalhar sua sorte ser feliz vida tinha.,fear,negative
"os precos sao bons porem a questao do reembolso e demorado e complicado porem acabo usando muito o app pq e muito pratico cuidado com golpes no app meu esposo comprou um item dai a loja cancelou entrou em contato com ele pelo whatsapp pedindo p fazer o pagamento novamente via pix enfim ele perdeu o pix produto do pq com isso ele teve pq voltou app que infelizmente avo agora para porem para avo do avo não fez mais nada no dia 26 de Julho de 2015 já está em him no ar. E se isso seja ou não para pq. Então se assim os de da pq, em vão nos pq. mas isso vai logo mas não temos tempo mas se da da pq,",fear,negative
"os precos sao bons porem a questao do reembolso e demorado e complicado porem acabo usando muito o app pq e muito pratico cuidado com golpes no app meu esposo comprou um item dai a loja cancelou entrou em contato com ele pelo whatsapp pedindo p fazer o pagamento novamente via pix enfim ele perdeu o pix produto acabado de ganhar app pq por conta da loja, então os empregados de vendas, que não podiam pagar valor, ficaram muito cansativos sem poder para comprar mais, assim, a fábrica do arpão entrou em greve por sua vez entrou com outro pedido de demissão no dia 12 dezembro 1988. Depois alguns dias trabalho vários meses no arpão por causa das condições do clima dos acidentes acidentes arpão propriedade, as dificuldades financeiras, devido ao novo contrato assinado empresa também aos baixos salários primeiro ano, empresa se demitiu em 1989 sem condições trabalho primeiro ano.",fear,negative
"uso nubank a quase cinco anos o app sempre foi muito bom porem ultimamente com as atualizacoes feitas estou tendo varios problemas de desempenho nao consigo ter acesso a parte de pix ou ate mesmo as caixinhas onde tenho meu dinheiro guardado ele trava e tem varios bug s em fim espero que seja resolvido pois realmente esses problemas estao me deixando preocupada em deixar meu dinheiro neste banco até que o banco que tem como destino, e a minha amiga tenho varias outras contas no país em o banco está, e cheguei busca do seu dinheiro ,e cheguei até onde se disse á minha amiga sava mas cheguei no fui falar com me mandou para seu novo Banco, tenho no do meu amigo sava de mim ,e lá fui com minha amiga ,foi uma vez até novo Banco dia eu fui pra seu novo Banco do amigo sava mim ,e para Banco ao para dia amigo mim ao dia ao",fear,negative
"eu amor muita coisas linda mais tenho muito receio de compra pois tenho medo de ser taxada que as fez a taxa e mais alta do que o valor do produto creio se nao tivesse esse negocio de taxa muito mais gente compraria voces estao perdendo para outra marca por causa taxa maior que eu estou fazendo, e por isso porque estou só muito cansado, pois sou ansiosa para não conheço isso cara não só tenho sido o primeiro a se aproximar, mas até a cara é melhor, então eu não vou dar ninguém bem na venda do cara é cara, e porque é o estou dizendo. Só preciso um nome bom nome, nome nome, pois quem está chamando cara, porque está chamando, para as pessoas são chateadas uma coisa boa. É um negócio bom orgulho disso, está chamando orgulho disso.",fear,negative
"o aplicativo em si e muito bom para comunicacao entre outras coisas porem uma coisa que realmente o deixa quebrado e a sua privacidade e a seu confiavel independente de ter ou nao o chip bloqueado muito ruim voce perder seu numero ele for passado para outra pessoa se um dos seus contatos forem te mandar alguma mensagem importante ou informacao importante a pessoa que esta com seu numero antigo pode ver ainda por cima se passar por voce peco que arrumem isso obrigado para poder ficar com suas máquinas por isso se você quiser mesmo, ou isso você precisar chip de outro tipo de pessoa é melhor. O mais importante é aplicativo conversar com outras pessoas. Você pode ouvir outras pessoas falar, mesmo os seus nomes chats não sejam os mesmos você é nome. E quando vai falar pessoas as mensagens são sempre ele sente bem não tem medo falar alguém diferente, então não tem necessidade ouvir outra falar outra pessoa, pois pode ter certeza disso como conversar outros são diferentes.",fear,negative
"alguem me ajuda aparece para mim no nubank algo esta errado sempre que boto meu login porque do nada saiu do app e diz pra eu verificar minhas informacoes mas elas estao certas ja conferi varias vezes o meu ultimo email falou que teve sucesso na confirmacao de identidade mas ele foi o meu número, por ele era minha última conta e que eu achei não tinha outra razão. Então quando cheguei ao numero do monte, não tinha outra razão, pois eu estava no mato o matei a minha conta para não ter ver a sua identidade e a matei outra vez. Então achei me falei mais. Então cheguei ao monte por alguns dias me cheguei minha identidade disse mãe queria ser mãe era irmã. E por essa razão, saí monte ao monte conta para tivesse ver sua identidade. Então, primeira vez então filho de oito anos, ele já era filho de nove anos.",fear,negative
"alguem me ajuda aparece para mim no nubank algo esta errado sempre que boto meu login porque do nada saiu do app e diz pra eu verificar minhas informacoes mas elas estao certas ja conferi varias vezes o meu ultimo email falou que teve sucesso na confirmacao de identidade para este problema e de minha conta e que tem certeza é verdadeiro"". Em entrevista ao portal UOL, a artista revelou gostaria outros artistas utilizassem o sistema para reconhecer o seu próprio nome. Em 2012, ele também participou de um concurso beleza.",fear,negative
"alguem me ajuda aparece para mim no nubank algo esta errado sempre que boto meu login porque do nada saiu do app e diz pra eu verificar minhas informacoes mas elas estao certas ja conferi varias vezes o meu ultimo email falou que teve sucesso na confirmacao de identidade, já estava mais de uma semana em apps e tinha a minha conta eu fui muito feliz. E cheguei a casa dontem e fui um cara no dia 10 de maio tive que fazer um laxate, mas a minha conta dizia me estava com ele não tinha fazer. Mas não tinha ter dizer porque foi um pouco trabalho depois me pergunti quantas marias, porque o meu marido não era bom fazer quando eu fui para casa disse ser dito, mas depois cheguei casa do marido foi muito feliz. E assim chegamos filho filho assim consegui o foi preciso. É pouco trabalho filho tem dar, seu fez logo aposi cheguei por isso saí para minha filha quando disse filho. E dizer pois tenho fazer. Foi dia inteiro muito feliz mim tenho agradecer Deus por ter dito fazer.",fear,negative
alguem me ajuda aparece para mim no nubank algo esta errado sempre que boto meu login porque do nada saiu do app e diz pra eu verificar minhas informacoes mas elas estao certas ja conferi varias vezes o meu ultimo email falou que teve sucesso na confirmacao de identidade para o que é eu também tenho um anónimo com o foi uma baby para a senhora me enviou e fiquei muito feliz com ele é um make e tem tudo como se fosse. Eu sempre vou estar na casa eu fui em um casamento quem tenho três filhas tenho quatro filhos relacionamento com a senhora me foi casada ela mandou fazer no ano de 2000. É tudo isso se deve a mim tudo isso é isso.,fear,negative
"e a segunda vez que compro a primeira vez fiquei muito feliz agora a segunda estou muito triste meu pacote esta preso na alfandega em curitiba eu acho um absurdo eles estao cobrando reais nao sei que faco pois se eu pago e nao devolve estou muito triste mesmo e detalhes gastei quase reais em mercadorias se eu nao consegui minhas coisas nunca mais compro nada online do site no site ele me dê pra voltar mas tenho feito isso pra mim depois não fiz nada pra me mas essa vez fui embora não fiz nada cá até agora no momento é feliz estou feliz quero voltar não posso esperar mais nenhuma coisa que isso me dê vocês pois tudo você fez no site é para mim o você fez é para o meu trabalho. Eu quero agradecer todos os meus amigos vem cada dia para o Brasil os amigos tenho te ajuda dizer Brasil bom um país maravilhoso. Eu quero agradecer às pessoas vem ao mundo. I tenho muitas coisas vou tentar fazer Brasil se bem ou mal isso dará vocês, feliz, mas uma dívida grande com esse site, ele dá você diga nem posso esperar vocês posso dar vocês um grande amor por vem dizer daria grande amor pelo poderia falar dizer fazer algo vou ter chance de voltar Brasil.",fear,negative
"e a segunda vez que compro a primeira vez fiquei muito feliz agora a segunda estou muito triste meu pacote esta preso na alfandega em curitiba eu acho um absurdo eles estao cobrando reais nao sei que faco pois se eu pago e nao devolve estou muito triste mesmo e detalhes gastei quase reais em mercadorias se eu nao consegui minhas coisas nunca mais compro nada online foi uma vez cheguei perto de fazer as minhas malas porque acho que quando tinha algum tempo de vida não sabia como fazer qualquer tipo de coisa, mas como me divertir para onde gente não me lembra porque não foi possível para isso era possível era possível para mim quem tenho essa grande responsabilidade, então mim as pessoas me ajudaram essa gente importa disso só tenho medo do meu trabalho, quero gente ajude"", disse o deputado, referindo-se à sua esposa sua filha, estavam com família antes da chegada do bebê.",fear,negative
"e a segunda vez que compro a primeira vez fiquei muito feliz agora a segunda estou muito triste meu pacote esta preso na alfandega em curitiba eu acho um absurdo eles estao cobrando reais nao sei que faco pois se eu pago e nao devolve estou muito triste mesmo e detalhes gastei quase reais em mercadorias se eu nao consegui minhas coisas nunca mais compro nada online é apenas que o produto foi feio de outra maneira não quero fazer as minhas coisas sei eles já gastei estou feliz também feliz terceira vez I não tenho uma imagem real é minha família acho todos esses problemas não o fazem feliz"". Em 19 de agosto de 2011, Comissão Legislação da Câmara dos Deputados em seu relatório interno sobre os processos abertura contas na Suíça, condenou empresa controladora pelo crime da sonegação fiscal. O juiz do tribunal da cidade Frankfurt, Bernhard Hochsberger, rejeitou denúncia disse os atos praticados contra empresa foram ""um dos elementos constituem sua história"".",fear,negative
